ID,Elevation,Veg.mass,PLFA,Time,Act-ele,Longtitude,Latitude,Aspect,Slope,Distance_between_origin,Distance_origin,Direction_origin,X,Y,pH,TP,SWC,TOC,TN,C/N,DOC,DON,DOC/DON,NDVI,GET,ET,GTmin,GTmax,GT,GP,MOI,Tmin,Tmax,DTR,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,ET/bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,PS,PLFA-bacteria,PLFA-fungus,PLFA-actinomyces,G+,G-,G+/G-,Chao1,Shannon
DH31,4600,115,22.76621069,2014,4600,91.05398333,30.52305,136.8480072,20.0788002,DX4600_E_20m,20,E,20,0,6.23,0.517,0.423,35.22,3.317,10.618,500.631,74.92,6.682207688,0.291416705,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,19.66924869,0.41205097,2.684911028,7.21116262,8.836536378,0.816062121,6966.313433,10.96042
DH32,4600,96,26.07443601,2014,4600,91.05408333,30.5231,136.8480072,20.0788002,DX4600_E_30m,30,E,30,0,6.427,0.54,0.504,51.605,4.479,11.522,458.459,74.118,6.185528482,0.291416705,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH33,4600,54,26.07443601,2014,4599,91.05425,30.5232,119.0550003,14.9626999,DX4600_E_50m,50,E,50,0,6.237,0.511,0.394,53.429,4.663,11.458,391.125,61.382,6.371982014,0.291498274,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH34,4600,84,26.07443601,2014,4605,91.05456667,30.5233,120.9639969,18.9416008,DX4600_E_80m,80,E,80,0,6.16,0.533,0.475,59.3,5.3,11.189,396.699,81.293,4.879866655,0.282812387,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH35,4600,110,26.07443601,2014,4606,91.05506667,30.52346667,110.6589966,15.1968002,DX4600_E_130m,130,E,130,0,6.413,0.496,0.259,27.238,2.762,9.862,293.806,44.245,6.640433947,0.252881706,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH36,4600,28,26.07443601,2014,4607,91.05581667,30.52375,88.0908966,14.0437002,DX4600_E_210m,210,E,210,0,6.653,0.488,0.223,27.632,2.822,9.793,232.179,33.116,7.011082256,0.245846003,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH37,4600,83,26.07443601,2014,4611,91.05721667,30.52415,270,2.8624101,DX4600_E_340m,340,E,340,0,6.737,0.433,0.343,33.854,3.122,10.844,329.595,48.327,6.820100565,0.194896936,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH38,4600,69,26.07443601,2014,4604,91.05943333,30.5245,149.0359955,4.1687398,DX4600_E_550m,550,E,550,0,6.613,0.468,0.317,33.495,2.921,11.467,322.322,45.646,7.061341629,0.255420089,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH39,4600,86,26.07443601,2014,4602,91.06258333,30.52561667,147.9949951,9.3336296,DX4600_E_890m,890,E,890,0,6.317,0.51,0.257,27.146,2.627,10.333,244.228,37.332,6.542055073,0.211134598,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH40,4600,260,26.07443601,2014,4611,91.06768333,30.52783333,252.4080048,10.1604004,DX4600_E_1330m,1330,E,1330,0,6.617,0.485,0.266,20.554,1.98,10.381,215.919,31.689,6.813689293,0.232685432,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH41,4600,54,26.07443601,2014,4600,91.07683333,30.52961667,156.2510071,6.4925699,DX4600_E_2330m,2330,E,2330,0,5.97,0.486,0.293,25.937,2.331,11.125,298.953,42.249,7.07597813,0.30425486,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH42,4600,35,26.07443601,2014,4601,91.07896667,30.53068333,91.6365967,8.3004799,DX4600_E_3000m,3000,E,3000,0,6.12,0.51,0.473,28.3,2.3,12.304,555.221,77.256,7.186768665,0.300098866,115.5819973,162.7303372,3.810154245,13.26489858,8.536559619,373.8956738,0.232615487,-2.828886197,7.511427107,10.3403133,2.34127044,10.34031333,36.97104569,623.2044555,15.20302712,-12.71604284,27.91906996,9.537094347,-4.223495019,9.783448451,-5.292401256,410.3279777,0.396586014,147.0946686,0.313411993,137.0659806,301.8893581,3.459536953,284.7626433,6.302330017,137.066,,,,,,,,
DH43,4800,294,1.728266505,2014,4793,91.05584667,30.53152167,161.5650024,19.3103008,DX4800m_E_0m,0,E,0,0,6.21,0.616,0.337,36,3.122,11.531,242.588,36.049,6.7293961,0.265662789,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,1.512047315,0.046227759,0.169991431,0.500264352,0.636553393,0.785895351,6716.864238,10.82738
DH44,4800,309,37.94152695,2014,4793,91.05597833,30.53154667,155.8070068,18.0676994,DX4800m_E_10m,10,E,10,0,6.28,0.572,0.242,23.236,2.333,9.958,251.245,35.371,7.103135337,0.266723841,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,34.09981815,0.682823803,3.158884998,14.14683314,12.86200609,1.099893208,7749.294854,11.41896
DH45,4800,444,2.44825709,2014,4788,91.05613667,30.531595,151.7980042,18.0676994,DX4800m_E_20m,20,E,20,0,6.193,0.559,0.493,83.3,6,13.883,514.278,71.058,7.237439838,0.266723841,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,2.079088441,0.080884741,0.288283908,0.419964269,1.20584456,0.348273967,7755.680057,11.37588
DH46,4800,310,14.03935018,2014,4797,91.056275,30.53169667,147.1710052,18.0676994,DX4800m_E_30m,30,E,30,0,6.663,0.645,0.376,58.869,4.857,12.12,483.207,69.757,6.927003742,0.268886954,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH47,4800,311,14.03935018,2014,4799,91.05654167,30.53174167,140.826004,17.0890999,DX4800m_E_50m,50,E,50,0,6.323,0.506,0.399,44.173,3.892,11.35,381.911,52.453,7.281013479,0.259174734,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH48,4800,253,14.03935018,2014,4800,91.05691667,30.53178833,140.0800018,14.9069996,DX4800m_E_80m,80,E,80,0,6.423,0.583,0.479,60.256,4.817,12.51,436.29,64.356,6.779321275,0.226451874,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH49,4800,513,14.03935018,2014,4796,91.05735,30.531875,137.6629944,14.2330999,DX4800m_E_130m,130,E,130,0,6.03,0.611,0.283,24.6,2.3,10.696,280.758,33.263,8.44054956,0.198279351,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH50,4800,328,14.03935018,2014,4787,91.057945,30.532275,143.326004,13.7213001,DX4800m_E_210m,210,E,210,0,5.887,0.56,0.474,61.25,5.056,12.115,445.711,68.284,6.527312401,0.259645373,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH51,4800,265,14.03935018,2014,4781,91.059745,30.53264667,145.3049927,18.2320995,DX4800m_E_340m,340,E,340,0,6.013,0.601,0.474,47,3.9,12.051,425.178,62.402,6.813531618,0.23556456,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH52,4800,262,14.03935018,2014,4803,91.06131167,30.53350833,148.798996,19.5212002,DX4800m_E_550m,550,E,550,0,6.033,0.582,0.788,77.292,6.514,11.866,389.735,58.524,6.659404689,0.301107466,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH53,4800,275,14.03935018,2014,4806,91.064255,30.53544167,127.0930023,22.4337006,DX4800m_E_890m,890,E,890,0,6.14,0.683,0.546,71.109,5.926,12,443.008,71.257,6.217045343,0.276733428,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH54,4800,246,14.03935018,2014,4805,91.06676667,30.5368,143.7850037,36.1352005,DX4800m_E_1200m,1200,E,1200,0,6.22,0.543,0.467,68.6,4.8,14.292,366.595,51.4,7.132198444,0.282891423,98.80962429,141.5878429,3.017042286,11.48971,7.251921452,399.1624256,0.401220655,-3.136669143,5.829555857,8.966225,1.346443444,8.966225059,34.97860878,595.4414581,13.34099884,-12.31519062,25.65618946,8.284110656,-4.808187878,8.460077782,-5.950206552,436.3738537,0.324464543,160.3867133,0.314285714,140.1478515,325.5717122,3.262857127,307.198855,5.634285671,140.148,,,,,,,,
DH55,4900,20,34.22801357,2014,4905,91.05388333,30.53328333,184.7640076,11.3480997,DX4900m_E_0m,0,E,0,0,6.15,0.466,0.604,56.708,3.995,14.195,396.192,63.079,6.280885873,0.225383818,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,31.13223423,0.769667194,2.326112145,13.04456433,12.90686153,1.010668961,6230.149038,10.93235
DH56,4900,191,110.6263899,2014,4911,91.05396667,30.53331667,184.7640076,11.3480997,DX4900m_E_10m,10,E,10,0,6.203,0.571,0.759,60.2,4.5,13.378,557.948,81.429,6.85195692,0.225383818,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,101.4205957,1.717975781,7.487818369,38.96206421,41.09674398,0.948057204,6788.78956,11.09475
DH57,4900,191,64.26817088,2014,4912,91.0541,30.53336667,194.9309998,14.5064001,DX4900m_E_20m,20,E,20,0,5.823,0.673,0.684,63.7,5.1,12.49,406.827,83.473,4.873755586,0.311856389,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,58.7830764,1.283988817,4.201105665,22.49292528,24.65628306,0.912259371,6228.076923,10.82962
DH58,4900,191,69.70752477,2014,4912,91.05416667,30.53338333,194.9309998,14.5064001,DX4900m_E_30m,30,E,30,0,6.327,0.48,0.529,40.603,2.921,13.9,415.703,101.021,4.11501569,0.311856389,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH59,4900,191,69.70752477,2014,4895,91.05428333,30.53363333,204.7749939,13.4215002,DX4900m_E_50m,50,E,50,0,6.077,0.654,0.585,70.623,5.634,12.534,378.719,100.34,3.774357186,0.297301054,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH60,4900,191,69.70752477,2014,4902,91.05446667,30.53383333,197.7839966,13.0569,DX4900m_E_80m,80,E,80,0,6.093,0.603,0.477,66.503,5.063,13.135,525.228,90.984,5.772751253,0.321022242,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH61,4900,191,69.70752477,2014,4912,91.05513333,30.53383333,168.0240021,15.7017002,DX4900m_E_130m,130,E,130,0,6.257,0.571,0.452,78.771,5.647,13.948,530.911,84.216,6.304158355,0.322662473,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH62,4900,191,69.70752477,2014,4909,91.05545,30.53455,162.8240051,13.4884005,DX4900m_E_210m,210,E,210,0,6.083,0.595,0.357,50.415,3.424,14.722,434.442,64.53,6.732403533,0.303164601,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH63,4900,191,69.70752477,2014,4904,91.05716667,30.53473333,131.1860046,23.8896008,DX4900m_E_340m,340,E,340,0,6.443,0.601,0.564,42.12,3.218,13.091,412.787,105.739,3.90382924,0.373048276,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH64,4900,191,69.70752477,2014,4898,91.05921667,30.53491667,175.2799988,24.4993,DX4900m_E_550m,550,E,550,0,6.497,0.587,0.856,35.2,2.9,12.138,687.812,92.849,7.407855766,0.235163391,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH65,4900,191,69.70752477,2014,4893,91.0625,30.53633333,143.1300049,22.6198997,DX4900m_E_890m,890,E,890,0,6.153,0.657,0.514,72.6,5.8,12.517,352.366,91.005,3.871941102,0.251997083,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH66,4900,20,69.70752477,2014,4904,91.06515,30.53798333,132.3370056,12.3385,DX4900m_E_1400m,1400,E,1400,0,5.96,0.474,0.605,77.3,5.9,13.102,413.652,107.214,3.858190162,0.333095193,89.41206042,128.9236534,2.43194221,10.30603772,6.367539342,433.4501633,0.626968605,-3.488268988,4.662637641,8.150906629,0.587184302,8.150906642,33.37745309,581.5292263,12.20636459,-12.40792646,24.61429105,7.288579536,-5.133457998,7.58205842,-6.467890064,477.5273555,0.269981713,172.7759162,0.446690664,137.4035297,352.385144,5.672300146,333.0832249,10.65161364,137.404,,,,,,,,
DH67,5000,191,44.05290917,2014,5006,91.05311667,30.5353,184.5379944,27.7735996,DX5000m_E_0m,0,E,0,0,6.013,0.487,0.386,54.439,4,13.61,323.718,75.493,4.288053197,0.292045921,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,41.02394445,0.293492775,2.735471945,15.64433492,18.46162336,0.847397578,6944.122611,11.15967
DH68,5000,164.8333333,11.46307068,2014,5008,91.05318333,30.5353,176.5659943,27.7735996,DX5000m_E_10m,10,E,10,0,5.727,0.516,0.778,65.474,4.566,14.34,490.179,115.13,4.257613133,0.292045921,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,10.32209416,0.14067019,1.000306328,1.876630053,7.087703398,0.264772656,6616.767405,11.05949
DH69,5000,191,45.91551178,2014,5012,91.05333333,30.53531667,183.3179932,27.7735996,DX5000m_E_20m,20,E,20,0,5.607,0.653,0.763,61.477,4.459,13.787,570.832,138.03,4.135564732,0.382393032,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,41.93405199,1.011174077,2.970285714,16.97459509,17.5114195,0.969344324,5639.170015,10.95193
DH70,5000,164.8333333,33.81049721,2014,5012,91.05341667,30.53533333,183.3179932,29.9405003,DX5000m_E_30m,30,E,30,0,5.713,0.639,0.829,93.831,5.846,16.05,531.041,135.898,3.907643968,0.382393032,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
DH71,5000,20,33.81049721,2014,5011,91.05366667,30.53538333,162.6459961,29.9405003,DX5000m_E_50m,50,E,50,0,5.65,0.459,0.74,99.194,6.406,15.485,814.278,203.658,3.998261792,0.382206112,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
DH72,5000,191,33.81049721,2014,5004,91.05385,30.53568333,158.6909943,32.2360992,DX5000m_E_80m,80,E,80,0,6.3,0.607,0.778,85.951,5.854,14.683,621.913,151.505,4.104900828,0.402220339,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
DH73,5000,164.8333333,33.81049721,2014,5004,91.05415,30.53606667,136.5209961,33.6673012,DX5000m_E_130m,130,E,130,0,5.757,0.633,0.787,87.957,5.643,15.586,628.919,152.69,4.118927238,0.385918081,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
DH74,5000,191,33.81049721,2014,5009,91.0549,30.53645,145.7510071,31.0076008,DX5000m_E_210m,210,E,210,0,5.907,0.714,0.705,85.976,6.037,14.242,510.09,127.564,3.998698692,0.403466463,80.70635021,116.7698929,1.783965037,9.28851925,5.534809102,448.6591699,0.851968388,-4.071970277,3.658085193,7.73005547,-0.206942549,7.73005549,32.39011528,577.6634287,11.16719368,-12.88532809,24.05252177,6.42962935,-5.799542992,6.753557837,-7.213426529,494.1755775,0.236292318,179.4053693,0.44264909,137.9411834,366.5181525,6.552224129,347.220292,12.07927868,137.941,,,,,,,,
